Date,Open,High,Low,Close,Volume,Adj Close
2012-08-07,17456.37,17641.55,17417.92,17601.78,12000,17601.78
2012-08-08,17638.53,17726.64,17582.66,17600.56,14400,17600.56
2012-08-09,17612.08,17702.98,17516.99,17560.87,14600,17560.87
2012-08-10,17515.42,17590.61,17471.37,17557.74,13600,17557.74
2012-08-13,17551.69,17642.38,17522.1,17633.45,9000,17633.45
2012-08-14,17631.64,17753.43,17572.34,17728.2,10000,17728.2
2012-08-16,17752.22,17763.59,17640.62,17657.21,8800,17657.21
2012-08-17,17701.2,17801.39,17622.62,17691.08,9800,17691.08
2012-08-21,17705.14,17898.35,17705.14,17885.26,9200,17885.26
2012-08-22,17827.25,17912.08,17800.29,17846.86,8800,17846.86
2012-08-23,17856.29,17972.54,17792.87,17850.22,9200,17850.22
2012-08-24,17790.25,17822.5,17725.42,17783.21,8200,17783.21
2012-08-27,17769.44,17820.07,17662.21,17678.81,7400,17678.81
2012-08-28,17676.13,17712.35,17570.71,17631.71,9600,17631.71
2012-08-29,17651.14,17653.9,17471.13,17490.81,9600,17490.81
2012-08-30,17433.5,17605.51,17367.55,17541.64,10000,17541.64
2012-08-31,17557.62,17557.62,17337.61,17380.75,10600,17380.75
2012-09-03,17465.6,17509.99,17349.57,17384.4,12600,17384.4
2012-09-04,17378.68,17452.7,17308.27,17440.87,6600,17440.87
2012-09-05,17359.96,17411.67,17250.8,17313.34,11400,17313.34
2012-09-06,17320.73,17418.4,17294.74,17346.27,10000,17346.27
2012-09-07,17575.79,17701.2,17575.79,17683.73,9600,17683.73
2012-09-10,17780.93,17810.9,17728.12,17766.78,8200,17766.78
2012-09-11,17711.8,17867.85,17677.38,17852.95,8200,17852.95
2012-09-12,17916.13,18012.89,17884.96,18000.03,11400,18000.03
2012-09-13,18023.95,18062.68,17976.28,18021.16,8000,18021.16
2012-09-14,18284.75,18498.54,18284.75,18464.27,16800,18464.27
2012-09-17,18619.9,18715.03,18480.54,18542.31,20200,18542.31
2012-09-18,18514.72,18580.48,18469.51,18496.01,9600,18496.01
2012-09-20,18292.22,18443.92,18291.93,18349.25,8800,18349.25
2012-09-21,18411.2,18866.87,18411.2,18752.83,15000,18752.83
2012-09-24,18756.31,18811.13,18650.43,18673.34,15000,18673.34
2012-09-25,18708.01,18790.01,18636.16,18694.41,10600,18694.41
2012-09-26,18644.54,18670.48,18573.18,18632.17,10400,18632.17
2012-09-27,18659.75,18735.95,18552.68,18579.5,10400,18579.5
2012-09-28,18704.98,18869.94,18698.51,18762.74,11400,18762.74
2012-10-01,18784.64,18838.54,18745.28,18823.91,8200,18823.91
2012-10-03,18841.49,18905.62,18816.57,18869.69,8400,18869.69
2012-10-04,18939.75,19107.04,18939.75,19058.15,11600,19058.15
2012-10-05,19115.89,19137.29,18757.34,18938.46,39400,18938.46
2012-10-08,18969.19,18969.19,18684.4,18708.98,9400,18708.98
2012-10-09,18796.25,18885.84,18722.05,18793.36,8200,18793.36
2012-10-10,18699.19,18740.63,18614.37,18631.1,7200,18631.1
2012-10-11,18627.37,18847.81,18581.49,18804.75,9400,18804.75
2012-10-12,18727.1,18844.35,18638.34,18675.18,9000,18675.18
2012-10-15,18690.99,18726.38,18596.65,18713.55,6000,18713.55
2012-10-16,18784.75,18801.1,18549.28,18577.7,7600,18577.7
2012-10-17,18667.72,18705.19,18535.37,18610.77,7000,18610.77
2012-10-18,18653.6,18806.56,18576.41,18791.93,8200,18791.93
2012-10-19,18768,18769.59,18611.76,18682.31,8000,18682.31
2012-10-22,18655.93,18809.28,18600.88,18793.44,7000,18793.44
2012-10-23,18803.62,18812.93,18689.38,18710.02,6000,18710.02
2012-10-25,18712.41,18789.92,18699.07,18758.63,8600,18758.63
2012-10-26,18715.35,18729.53,18558.05,18625.34,7800,18625.34
2012-10-29,18656,18743.41,18572.02,18635.82,7600,18635.82
2012-10-30,18642.01,18718.28,18393.42,18430.85,9000,18430.85
2012-10-31,18436.79,18521.62,18398.48,18505.38,7000,18505.38
2012-11-01,18487.9,18589.13,18445.18,18561.7,9000,18561.7
2012-11-02,18692.15,18793.75,18687.93,18755.45,9200,18755.45
2012-11-05,18749.37,18794.63,18683.25,18762.87,5600,18762.87
2012-11-06,18739.97,18829.07,18726.94,18817.38,7600,18817.38
2012-11-07,18802.82,18973.43,18786.14,18902.41,8800,18902.41
2012-11-08,18779.74,18865.21,18736.45,18846.26,9800,18846.26
2012-11-09,18832.75,18894.42,18656.41,18683.68,9600,18683.68
2012-11-12,18691.02,18750.92,18607.66,18670.34,19400,18670.34
2012-11-13,18728.95,18732.71,18592.21,18618.87,2000,18618.87
2012-11-15,18590.07,18593.54,18408.69,18471.37,6200,18471.37
2012-11-16,18491.49,18563.32,18266.76,18309.37,7000,18309.37
2012-11-19,18349.53,18386.78,18256.07,18339,7200,18339
2012-11-20,18422.69,18467.91,18255.69,18329.32,6600,18329.32
2012-11-21,18379.9,18478.5,18309.81,18460.38,6800,18460.38
2012-11-22,18510.94,18567.68,18456.2,18517.34,6200,18517.34
2012-11-23,18543.95,18556.5,18402.38,18506.57,6000,18506.57
2012-11-26,18574.36,18590.33,18508.79,18537.01,5800,18537.01
2012-11-27,18616.55,18862.7,18616.55,18842.08,7600,18842.08
2012-11-29,18873.63,19205.33,18873.63,19170.91,11400,19170.91
2012-11-30,19229.7,19372.7,19186.3,19339.9,11200,19339.9
2012-12-03,19342.83,19416.45,19257.3,19305.32,7200,19305.32
2012-12-04,19277.58,19373.94,19263.71,19348.12,8200,19348.12
2012-12-05,19397.98,19463.25,19371.01,19391.86,9600,19391.86
2012-12-06,19475.09,19523.25,19186.24,19486.8,10000,19486.8
2012-12-07,19514.88,19561.87,19363.13,19424.1,9000,19424.1
2012-12-10,19442.19,19478.01,19362.32,19409.69,6800,19409.69
2012-12-11,19466.29,19612.18,19285.29,19387.14,7600,19387.14
2012-12-12,19432.54,19478.79,19317.23,19355.26,7600,19355.26
2012-12-13,19403.66,19421.72,19196.75,19229.26,9400,19229.26
2012-12-14,19217.96,19348.85,19193.11,19317.25,11400,19317.25
2012-12-17,19290.92,19346.78,19221.87,19244.42,12800,19244.42
2012-12-18,19293.01,19396.28,19149.03,19364.75,14000,19364.75
2012-12-19,19429.91,19516.02,19419.76,19476,9800,19476
2012-12-20,19511.41,19520.51,19335.72,19453.92,10400,19453.92
2012-12-21,19394.55,19394.55,19221.12,19242,9200,19242
2012-12-24,19278,19347.64,19237.26,19255.09,7400,19255.09
2012-12-26,19302.47,19468.4,19274.07,19417.46,5800,19417.46
2012-12-27,19479.84,19504.4,19302.21,19323.8,7600,19323.8
2012-12-28,19364.08,19465.74,19346.07,19444.84,6600,19444.84
2012-12-31,19422.59,19491.58,19406.17,19426.71,4800,19426.71
2013-01-02,19693.3,19756.68,19686.5,19714.24,7400,19714.24
2013-01-03,19771.03,19786.3,19693.29,19764.78,6600,19764.78
2013-01-04,19782.59,19797.44,19679.99,19784.08,7000,19784.08
2013-01-07,19820.56,19856.43,19654.46,19691.42,7400,19691.42
2013-01-08,19681.38,19761.78,19632.59,19742.52,7400,19742.52
2013-01-09,19770.21,19824.06,19627.16,19666.59,9600,19666.59
2013-01-10,19728.02,19783.75,19596.38,19663.55,9200,19663.55
2013-01-11,19813.64,19839.8,19619.83,19663.64,10000,19663.64
2013-01-14,19689.09,19948.63,19689.09,19906.41,8800,19906.41
2013-01-15,19999.82,20036.82,19881.78,19986.82,9600,19986.82
2013-01-16,19978.19,20009.36,19783.02,19817.63,8600,19817.63
2013-01-17,19846.42,20005.98,19783.41,19964.03,11800,19964.03
2013-01-18,20038.67,20126.55,19990.62,20039.04,14600,20039.04
2013-01-21,20132.83,20163.38,20056.46,20101.82,11400,20101.82
2013-01-22,20102.43,20156.86,19952.91,19981.57,8600,19981.57
2013-01-23,19997.04,20058.07,19920.91,20026.61,10200,20026.61
2013-01-24,20017.2,20072.28,19884.2,19923.78,12000,19923.78
2013-01-25,19945.69,20129.01,19928.11,20103.53,12000,20103.53
2013-01-28,20129,20172.45,20062.79,20103.35,6800,20103.35
2013-01-29,20080.31,20203.66,19970.05,19990.9,9000,19990.9
2013-01-30,20014.8,20073.46,19964.64,20005,9200,20005
2013-01-31,19987.28,20008.83,19865.72,19894.98,8400,19894.98
2013-02-01,19907.21,19966.69,19736.45,19781.19,16400,19781.19
2013-02-04,19860.97,19902.6,19728.21,19751.19,6800,19751.19
2013-02-05,19665.54,19717.26,19631.97,19659.82,7800,19659.82
2013-02-06,19737.77,19767.25,19611.27,19639.72,7200,19639.72
2013-02-07,19589.44,19702.56,19540.08,19580.32,9000,19580.32
2013-02-08,19577.19,19648.07,19414.8,19484.77,14200,19484.77
2013-02-11,19517.59,19543.44,19416.94,19460.57,7200,19460.57
2013-02-12,19489.87,19583.53,19438.53,19561.04,6800,19561.04
2013-02-13,19601.69,19723.01,19574.15,19608.08,8000,19608.08
2013-02-14,19626.81,19639.83,19444.33,19497.18,10000,19497.18
2013-02-15,19449.83,19512.89,19381.82,19468.15,7600,19468.15
2013-02-18,19496.25,19554.48,19462.92,19501.08,6000,19501.08
2013-02-19,19523.7,19671.17,19457.21,19635.72,5800,19635.72
2013-02-20,19717.94,19742.42,19619.89,19642.75,6800,19642.75
2013-02-21,19549.05,19554.65,19289.7,19325.36,12400,19325.36
2013-02-22,19341.9,19401.75,19289.83,19317.01,7600,19317.01
2013-02-25,19365.33,19411.18,19237.98,19331.69,7800,19331.69
2013-02-26,19290.66,19293.49,18976.94,19015.14,9200,19015.14
2013-02-27,19090.32,19213.02,18997.82,19152.41,8400,19152.41
2013-02-28,19264.8,19322.28,18793.97,18861.54,14800,18861.54
2013-03-01,18876.68,18988.97,18820.9,18918.52,8400,18918.52
2013-03-04,18920.9,18930.86,18760.41,18877.96,7600,18877.96
2013-03-05,18943.62,19164.04,18943.62,19143.17,9400,19143.17
2013-03-06,19254.2,19293.39,19195.47,19252.61,9400,19252.61
2013-03-07,19222.05,19465.52,19212.92,19413.54,8800,19413.54
2013-03-08,19478.67,19706.03,19477.61,19683.23,10000,19683.23
2013-03-11,19679.88,19754.66,19602.71,19646.21,7400,19646.21
2013-03-12,19675.81,19697.84,19505.75,19564.92,7600,19564.92
2013-03-13,19511.97,19511.97,19338.52,19362.55,8200,19362.55
2013-03-14,19367.26,19604.7,19179.33,19570.44,11200,19570.44
2013-03-15,19570.01,19673.16,19383.13,19427.56,10200,19427.56
2013-03-18,19282.63,19345.42,19232.23,19293.2,7400,19293.2
2013-03-19,19345.91,19378.61,18939.47,19008.1,12600,19008.1
2013-03-20,19026.46,19028.09,18836.77,18884.19,11000,18884.19
2013-03-21,18926.21,19082.29,18756.65,18792.87,12400,18792.87
2013-03-22,18784.93,18859.82,18669.2,18735.6,13600,18735.6
2013-03-25,18894.13,18950.22,18654.61,18681.42,12200,18681.42
2013-03-26,18645.09,18758.88,18612.37,18704.53,12000,18704.53
2013-03-28,18702.46,18882.54,18568.43,18835.77,14600,18835.77
2013-04-01,18890.81,18959.48,18796.6,18864.75,8400,18864.75
2013-04-02,18863.82,19060.51,18826.53,19040.95,8200,19040.95
2013-04-03,19034,19035.2,18721.72,18801.64,7800,18801.64
2013-04-04,18731.38,18733.62,18473.85,18509.7,8400,18509.7
2013-04-05,18493.67,18525.45,18389.29,18450.23,8000,18450.23
2013-04-08,18455.8,18504.48,18402.93,18437.78,7600,18437.78
2013-04-09,18481.47,18565.56,18206.61,18226.48,10600,18226.48
2013-04-10,18355.14,18461.44,18173.31,18414.45,8000,18414.45
2013-04-11,18577.52,18599.14,18397.94,18542.2,8400,18542.2
2013-04-12,18275.66,18337.91,18186.1,18242.56,9400,18242.56
2013-04-15,18196.09,18424.4,18144.22,18357.8,9200,18357.8
2013-04-16,18356.32,18771.33,18325.73,18744.93,9400,18744.93
2013-04-17,18773.45,18869.88,18673.44,18731.16,11000,18731.16
2013-04-18,18695.34,19058.8,18691.61,19016.46,10000,19016.46
2013-04-22,18989.78,19204.9,18989.78,19169.83,8600,19169.83
2013-04-23,19210.26,19210.26,19042.08,19179.36,8400,19179.36
2013-04-25,19192.11,19434.85,19192.11,19406.85,10200,19406.85
2013-04-26,19376,19384.95,19249.75,19286.72,9600,19286.72
2013-04-29,19306.67,19428.94,19284.4,19387.5,9200,19387.5
2013-04-30,19492.83,19622.68,19317.38,19504.18,13400,19504.18
2013-05-02,19459.33,19792,19451.26,19735.77,9400,19735.77
2013-05-03,19707.95,19744.85,19542.63,19575.64,11600,19575.64
2013-05-06,19571.66,19694.29,19554.31,19673.64,7800,19673.64
2013-05-07,19697.33,19917.88,19697.33,19888.95,8200,19888.95
2013-05-08,19950.22,20037.27,19851.22,19990.18,6200,19990.18
2013-05-09,20015.86,20058.48,19903.83,19939.04,5800,19939.04
2013-05-10,19911.08,20119.14,19908.8,20082.62,8000,20082.62
2013-05-13,20073.41,20109.08,19667.39,19691.67,6600,19691.67
2013-05-14,19715.8,19831.79,19652.69,19722.29,7200,19722.29
2013-05-15,19798.18,20241.96,19798.18,20212.96,9200,20212.96
2013-05-16,20167.93,20326.48,20162.12,20247.33,9600,20247.33
2013-05-17,20267.6,20328.19,20155.01,20286.12,8000,20286.12
2013-05-20,20277.76,20443.62,20186.66,20223.98,6800,20223.98
2013-05-21,20227.17,20308.04,20072.68,20111.61,15600,20111.61
2013-05-22,20150.69,20220.35,20000.86,20062.24,7600,20062.24
2013-05-23,19971.37,20027.56,19634.79,19674.33,15600,19674.33
2013-05-24,19765.32,19833.14,19568.49,19704.33,11000,19704.33
2013-05-27,19750.67,20083.47,19678.31,20030.77,8200,20030.77
2013-05-28,20056.28,20209.82,19963.23,20160.82,8600,20160.82
2013-05-29,20202.51,20216.49,20044.74,20147.64,8000,20147.64
2013-05-30,20066.94,20254.03,20066.14,20215.4,9600,20215.4
2013-05-31,20186.67,20191.29,19730.55,19760.3,9400,19760.3
2013-06-03,19859.22,19860.19,19541.97,19610.48,7400,19610.48
2013-06-04,19605.68,19742.7,19522.47,19545.78,6000,19545.78
2013-06-05,19532.42,19604.43,19441.35,19568.22,5600,19568.22
2013-06-06,19503.68,19635.37,19395.32,19519.49,6600,19519.49
2013-06-07,19522.31,19711.55,19397.51,19429.23,7000,19429.23
2013-06-10,19530.35,19585.75,19366.82,19441.07,6400,19441.07
2013-06-11,19382.22,19418.74,19121.18,19143,14200,19143
2013-06-12,19103.96,19143.24,18969.08,19041.13,10800,19041.13
2013-06-13,18897.49,18914.13,18765.53,18827.16,13200,18827.16
2013-06-14,18959.83,19213.1,18952.09,19177.93,10400,19177.93
2013-06-17,19249.9,19344.28,19084.68,19325.87,7000,19325.87
2013-06-18,19329.17,19383.61,19191.37,19223.28,8600,19223.28
2013-06-19,19224.09,19274.26,19100.13,19245.7,10400,19245.7
2013-06-20,19069.2,19069.2,18687.19,18719.29,14200,18719.29
2013-06-21,18695.8,18820.81,18615.14,18774.24,14600,18774.24
2013-06-24,18714.06,18714.06,18467.16,18540.89,11200,18540.89
2013-06-25,18602.25,18802.31,18487.3,18629.15,10800,18629.15
2013-06-26,18662.37,18690.5,18514.35,18552.12,9200,18552.12
2013-06-27,18716.11,18925.75,18688.28,18875.95,10000,18875.95
2013-06-28,19093.18,19432.94,19093.18,19395.81,14000,19395.81
2013-07-01,19352.48,19598.43,19347.57,19577.39,8600,19577.39
2013-07-02,19573.93,19589.14,19442.75,19463.82,9200,19463.82
2013-07-03,19347.11,19347.11,19147.31,19177.76,9600,19177.76
2013-07-04,19256.12,19445.02,19245.01,19410.84,9600,19410.84
2013-07-05,19568.79,19640.27,19477.74,19495.82,10000,19495.82
2013-07-08,19418.98,19422.69,19185.92,19324.77,8400,19324.77
2013-07-09,19399.37,19486,19380.25,19439.48,6600,19439.48
2013-07-10,19482.66,19505.93,19237.91,19294.12,7800,19294.12
2013-07-11,19468.46,19723.51,19468.46,19676.06,8400,19676.06
2013-07-12,19898.69,19991.94,19785.59,19958.47,7600,19958.47
2013-07-15,19926.1,20072.44,19883.19,20034.48,7000,20034.48
2013-07-16,19788.09,19890.63,19649.58,19851.23,8000,19851.23
2013-07-17,19928.95,19983.22,19778.54,19948.73,10400,19948.73
2013-07-18,19999.51,20176.9,19956.2,20128.41,9800,20128.41
2013-07-19,20213.45,20256.6,20111.13,20149.85,11600,20149.85
2013-07-22,20096.71,20264.9,20065.69,20159.12,9400,20159.12
2013-07-23,20249.98,20351.06,20249.98,20302.13,7800,20302.13
2013-07-24,20200.2,20252.7,19994.25,20090.68,8000,20090.68
2013-07-25,20062,20110.81,19763.9,19804.76,12800,19804.76
2013-07-26,19892.47,19907.45,19699.76,19748.19,11000,19748.19
2013-07-29,19714.42,19751.03,19570.87,19593.28,9900,19593.28
2013-07-30,19577.75,19672.72,19328.54,19348.34,9500,19348.34
2013-07-31,19304.07,19387.5,19126.82,19345.7,13900,19345.7
2013-08-01,19443.29,19569.2,19170.46,19317.19,10600,19317.19
2013-08-02,19399.55,19451.7,19078.72,19164.02,8600,19164.02
2013-08-05,19178.06,19306.51,19141.68,19182.26,12000,19182.26
2013-08-06,19127.1,19131.92,18667.3,18733.04,13800,18733.04
2013-08-07,18758.53,18811.46,18551.35,18664.88,12800,18664.88
2013-08-08,18687.3,18829.26,18621.67,18789.34,11900,18789.34
2013-08-12,18898.94,19066.97,18796.01,18946.98,11700,18946.98
2013-08-13,18895.26,19248.11,18864.81,19229.84,11900,19229.84
2013-08-14,19299.42,19392.56,19203.63,19367.59,14700,19367.59
2013-08-16,19297.11,19310.95,18559.65,18598.18,14300,18598.18
2013-08-19,18587.38,18587.38,18139.15,18307.52,14300,18307.52
2013-08-20,18142.83,18306.46,17970.98,18246.04,18200,18246.04
2013-08-21,18545.44,18567.7,17807.19,17905.91,17400,17905.91
2013-08-22,17896.84,18349.82,17759.59,18312.94,19800,18312.94
2013-08-23,18386.53,18546.6,18210.75,18519.44,19200,18519.44
2013-08-26,18602.56,18728.19,18488.93,18558.13,17200,18558.13
2013-08-27,18460.72,18460.72,17921.82,17968.08,17800,17968.08
2013-08-28,17851.44,18101.84,17448.71,17996.15,21400,17996.15
2013-08-29,18073.66,18455.66,18071.22,18401.04,18600,18401.04
2013-08-30,18424.72,18679.26,18272.76,18619.72,18600,18619.72
2013-09-02,18691.83,18942.06,18678.93,18886.13,10800,18886.13
2013-09-03,19002.77,19007.31,18166.17,18234.66,19400,18234.66
2013-09-04,18314.68,18612.6,18188.43,18567.55,14400,18567.55
2013-09-05,18857.6,19117.52,18847.02,18979.76,13800,18979.76
2013-09-06,19072.02,19293.96,18929.38,19270.06,15600,19270.06
2013-09-10,19448.39,20012.69,19444.66,19997.1,17800,19997.1
2013-09-11,19999.77,20055.53,19777.63,19997.45,15700,19997.45
2013-09-12,20046.05,20052.05,19676.49,19781.88,11900,19781.88
2013-09-13,19744.54,19899.37,19675.68,19732.76,10600,19732.76
2013-09-16,19977.38,20086.43,19596.15,19742.47,11200,19742.47
2013-09-17,19721.9,19819.1,19635.44,19804.03,9900,19804.03
2013-09-18,19865.99,20013.33,19775.29,19962.16,9300,19962.16
2013-09-19,20354.73,20739.69,20347.3,20646.64,18300,20646.64
2013-09-20,20616.35,20677.99,20051.43,20263.71,13500,20263.71
2013-09-23,20060.82,20199.81,19826.3,19900.96,11100,19900.96
2013-09-24,19820.03,20050.42,19782.78,19920.21,10700,19920.21
2013-09-25,19947.43,19978.49,19658.74,19856.24,13900,19856.24
2013-09-26,19853.66,19997.28,19826.99,19893.85,14900,19893.85
2013-09-27,19951.73,19981.57,19674.38,19727.27,11800,19727.27
2013-09-30,19643.89,19651.31,19320.73,19379.77,10000,19379.77
2013-10-01,19452.05,19532.91,19264.72,19517.15,9200,19517.15
2013-10-03,19585.79,19929.24,19583.97,19902.07,15700,19902.07
2013-10-04,19870,20052,19833.17,19915.95,12900,19915.95
2013-10-07,19880.94,19921.38,19647.88,19895.1,12300,19895.1
2013-10-08,20094.21,20150.27,19936.72,19983.61,10900,19983.61
2013-10-09,19918.2,20277.74,19826.96,20249.26,10200,20249.26
2013-10-10,20228.76,20323.77,20135.91,20272.91,10400,20272.91
2013-10-11,20535.9,20559.69,20368.06,20528.59,11700,20528.59
2013-10-14,20534.61,20645.94,20497.88,20607.54,8900,20607.54
2013-10-15,20722.9,20759.58,20446.73,20547.62,13600,20547.62
2013-10-17,20579.56,20629.8,20375.42,20415.51,10300,20415.51
2013-10-18,20486.78,20932.23,20486.78,20882.89,15700,20882.89
2013-10-21,20915.76,20970.92,20768.99,20893.89,12200,20893.89
2013-10-22,20863.15,20948.91,20810.25,20864.97,10700,20864.97
2013-10-23,20875.31,20922.32,20589.72,20767.88,11200,20767.88
2013-10-24,20766.05,21039.42,20656.7,20725.43,8200,20725.43
2013-10-25,20725.52,20782.16,20622.55,20683.52,9600,20683.52
2013-10-28,20696.51,20771.36,20550.64,20570.28,8100,20570.28
2013-10-29,20593.49,20952.55,20493.66,20929.01,11300,20929.01
2013-10-30,20944.14,21086.59,20937.12,21033.97,10400,21033.97
2013-10-31,21000.6,21205.44,20991.98,21164.52,11900,21164.52
2013-11-01,21158.81,21293.88,21141.32,21196.81,10000,21196.81
2013-11-05,21134.1,21158.56,20951.71,20974.79,11900,20974.79
2013-11-06,21004.54,21045.38,20861.42,20894.94,10900,20894.94
2013-11-07,20896.13,21142.85,20797.06,20822.77,11900,20822.77
2013-11-08,20785.2,20821.01,20600.9,20666.15,10700,20666.15
2013-11-11,20596.4,20672.53,20453.15,20490.96,10300,20490.96
2013-11-12,20510.31,20584.22,20262.22,20281.91,10200,20281.91
2013-11-13,20248.52,20365.59,20161.64,20194.4,9000,20194.4
2013-11-14,20351.39,20568.99,20348.27,20399.42,12600,20399.42
2013-11-18,20570.59,20868.76,20570.59,20850.74,10900,20850.74
2013-11-19,20870.16,20934.4,20828.69,20890.82,11400,20890.82
2013-11-20,20857.01,20895.3,20579.94,20635.13,8900,20635.13
2013-11-21,20579.26,20579.26,20189.23,20229.05,8100,20229.05
2013-11-22,20316.58,20388.12,20137.67,20217.39,10600,20217.39
2013-11-25,20326.66,20626.15,20326.66,20605.08,8200,20605.08
2013-11-26,20604.27,20604.27,20390.62,20425.02,10500,20425.02
2013-11-27,20449,20482.67,20348.06,20420.26,7000,20420.26
2013-11-28,20522.36,20606.38,20461.51,20534.91,9000,20534.91
2013-11-29,20558.93,20819.77,20558.93,20791.93,11200,20791.93
2013-12-02,20771.27,20941,20770.51,20898.01,9600,20898.01
2013-12-03,20857.85,20927.05,20817.75,20854.92,12000,20854.92
2013-12-04,20839.45,20863.37,20673.62,20708.71,12200,20708.71
2013-12-05,20992.25,21165.6,20929.2,20957.81,11900,20957.81
2013-12-06,20955.74,21049.84,20922.45,20996.53,10100,20996.53
2013-12-09,21416.67,21483.74,21282.64,21326.42,13400,21326.42
2013-12-10,21293.58,21327.75,21175.08,21255.26,17300,21255.26
2013-12-11,21191.27,21215.94,21069.45,21171.41,10600,21171.41
2013-12-12,21101.05,21103.8,20901.47,20925.61,9100,20925.61
2013-12-13,20867.17,20867.17,20692.67,20715.58,9500,20715.58
2013-12-16,20714.26,20764.52,20637.77,20659.52,10300,20659.52
2013-12-17,20732.44,20784.03,20594.99,20612.14,8300,20612.14
2013-12-18,20568.7,20917.57,20568.7,20859.86,8400,20859.86
2013-12-19,20959.8,21017.45,20646.03,20708.62,10300,20708.62
2013-12-20,20792.37,21117.99,20745.94,21079.72,9100,21079.72
2013-12-23,21080.54,21207.89,21059.12,21101.03,6700,21101.03
2013-12-24,21127.66,21156.92,21010.65,21032.71,5800,21032.71
2013-12-26,21051,21135.85,21013.14,21074.59,7300,21074.59
2013-12-27,21114.49,21235.14,21113.25,21193.58,5500,21193.58
2013-12-30,21260.15,21304.7,21089.21,21143.01,6100,21143.01
2013-12-31,21177.77,21230.88,21122.68,21170.68,5000,21170.68
2014-01-01,21222.19,21244.35,21133.82,21140.48,4000,21140.48
2014-01-02,21179.91,21331.32,20846.67,20888.33,9300,20888.33
2014-01-03,20819.58,20885.18,20731.33,20851.33,9300,20851.33
2014-01-06,20913.79,20913.79,20721.98,20787.3,7600,20787.3
2014-01-07,20845.77,20890.48,20637.18,20693.24,8100,20693.24
2014-01-08,20767.42,20786.41,20688.18,20729.38,8000,20729.38
2014-01-09,20755.73,20778.13,20652.69,20713.37,9000,20713.37
2014-01-10,20760.72,20971.23,20625.17,20758.49,10400,20758.49
2014-01-13,20850.54,21169.08,20850.54,21134.21,7900,21134.21
2014-01-14,21115,21154.76,21009.05,21032.88,5600,21032.88
2014-01-15,21091.46,21302.73,21091.46,21289.49,9400,21289.49
2014-01-16,21366.91,21379.29,21199.65,21265.18,13400,21265.18
2014-01-17,21236.65,21270.11,21015.61,21063.62,12000,21063.62
2014-01-20,21083.53,21221.37,21001.13,21205.05,6000,21205.05
2014-01-21,21237.96,21302.52,21189.2,21251.12,9400,21251.12
2014-01-22,21251.65,21377.91,21168.43,21337.67,13400,21337.67
2014-01-23,21319.69,21409.66,21264.71,21373.66,6500,21373.66
2014-01-24,21289.15,21333.66,21123.99,21133.56,10800,21133.56
2014-01-27,20899.03,20899.03,20688.03,20707.45,10100,20707.45
2014-01-28,20721.17,20795.35,20554.28,20683.51,8200,20683.51
2014-01-29,20784.04,20828.68,20613.62,20647.3,7800,20647.3
2014-01-30,20491.74,20528.41,20343.78,20498.25,12600,20498.25
2014-01-31,20544.64,20572.32,20448.43,20513.85,6100,20513.85
2014-02-03,20479.03,20480.35,20182.2,20209.26,5700,20209.26
2014-02-04,20050.99,20255.52,19963.12,20211.93,9800,20211.93
2014-02-05,20241.12,20289.33,20076.1,20261.03,9300,20261.03
2014-02-06,20286.09,20358.19,20079.82,20310.74,12400,20310.74
2014-02-07,20441.04,20450.51,20282.3,20376.56,11100,20376.56
2014-02-10,20429.16,20434.5,20312.21,20334.27,7900,20334.27
2014-02-11,20400.94,20443.35,20349.51,20363.37,9400,20363.37
2014-02-12,20449.83,20516.6,20427.23,20448.49,10100,20448.49
2014-02-13,20478.67,20503.86,20164.67,20193.35,7900,20193.35
2014-02-14,20265.13,20391.95,20149.01,20366.82,8300,20366.82
2014-02-17,20438.87,20492.43,20338.95,20464.06,6100,20464.06
2014-02-18,20457.56,20685.02,20436.48,20634.21,9400,20634.21
2014-02-19,20643.85,20750.52,20629.56,20722.97,4700,20722.97
2014-02-20,20661.07,20662.66,20522.04,20536.64,6000,20536.64
2014-02-21,20600.58,20725.04,20599.91,20700.75,6300,20700.75
2014-02-24,20695.48,20828.63,20637.3,20811.44,12500,20811.44
2014-02-25,20877.72,20912.54,20777.73,20852.47,9500,20852.47
2014-02-26,20869.61,21005.04,20860.02,20986.99,8500,20986.99
2014-02-28,20995.39,21140.51,20989.66,21120.12,11400,21120.12
2014-03-03,21079.27,21140,20920.98,20946.65,121600,20946.65
2014-03-04,20947,21224.64,20940.39,21209.73,9700,21209.73
2014-03-05,21280.36,21333.2,21176.16,21276.86,7500,21276.86
2014-03-06,21336.32,21525.14,21329.88,21513.87,9700,21513.87
2014-03-07,21539.44,21960.89,21539.44,21919.79,15200,21919.79
2014-03-10,21819.19,22023.98,21805.22,21934.83,15500,21934.83
2014-03-11,21918.83,22018.52,21772.11,21826.42,12000,21826.42
2014-03-12,21793.32,21965.95,21768.14,21856.22,10400,21856.22
2014-03-13,21736.61,21991.36,21720.13,21774.61,9500,21774.61
2014-03-14,21648.05,21853.32,21573.48,21809.8,8800,21809.8
2014-03-18,21849.65,22040.72,21785.38,21832.61,8600,21832.61
2014-03-19,21872.68,21895.83,21782.01,21832.86,11000,21832.86
2014-03-20,21797.61,21853.25,21704.66,21740.09,7600,21740.09
2014-03-21,21823.52,21870.11,21729.9,21753.75,60600,21753.75
